"","X","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","humidity","lon","lat","time"
"44",1,"ID","Kupang","Clouds","few clouds",31.32,31.32,31.32,38.32,74,123.5833,-10.1667,"2024-05-14 09:16:33.637303"
"45",1,"ID","Sorong","Clouds","scattered clouds",28.85,28.85,28.85,32.95,73,131.25,-0.8833,"2024-05-14 09:16:34.278425"
"46",1,"ID","Denpasar","Clouds","few clouds",28.73,28.73,28.81,33.8,79,115.2167,-8.65,"2024-05-14 09:16:34.638266"
"47",1,"ID","Samarinda","Clouds","broken clouds",24.99,24.99,24.99,26.1,98,117.15,-0.5,"2024-05-14 12:29:10.310964"
"48",1,"ID","Balikpapan","Clouds","few clouds",28.55,28.55,28.55,35.32,89,116.8289,-1.2675,"2024-05-14 12:29:10.847409"
"49",1,"ID","Bandar Lampung","Clouds","overcast clouds",24.58,24.58,24.58,25.55,94,105.258,-5.4254,"2024-05-14 12:29:11.306234"
"50",1,"ID","Metro","Clouds","overcast clouds",25.56,25.56,25.56,26.52,90,105.3067,-5.1131,"2024-05-14 12:29:11.718997"
"51",1,"ID","Pringsewu","Clouds","overcast clouds",24.64,24.64,24.64,25.61,94,104.9744,-5.3582,"2024-05-14 12:29:12.308311"
"52",1,"ID","Palembang","Rain","moderate rain",26.05,26.05,26.05,26.05,100,104.7458,-2.9167,"2024-05-14 12:29:12.764994"
"53",1,"ID","Surabaya","Clouds","few clouds",28.97,28.97,28.97,35.97,89,112.7508,-7.2492,"2024-05-14 12:29:13.355847"
"54",1,"ID","Gresik","Clouds","few clouds",28.95,28.95,28.95,33.77,76,112.6561,-7.1539,"2024-05-14 12:29:13.679184"
"55",1,"ID","Sidoarjo","Clouds","few clouds",28.98,28.98,28.98,35.98,89,112.7183,-7.4478,"2024-05-14 12:29:14.036177"
"56",1,"ID","Malang","Clouds","broken clouds",22.66,22.66,22.66,23.54,98,112.6304,-7.9797,"2024-05-14 12:29:14.641622"
"57",1,"ID","Probolinggo","Clouds","scattered clouds",26.73,26.73,26.73,29.15,80,113.2159,-7.7543,"2024-05-14 12:29:15.198815"
"58",1,"ID","Semarang","Clouds","broken clouds",28.96,28.96,28.96,33.4,74,110.4203,-6.9932,"2024-05-14 12:29:15.836515"
"59",1,"PH","Solo","Clouds","overcast clouds",30.46,30.46,30.46,36.46,71,120.9012,13.7469,"2024-05-14 12:29:16.311074"
"60",1,"ID","Yogyakarta","Clouds","broken clouds",24.27,24.27,24.27,25.08,89,110.3608,-7.7828,"2024-05-14 12:29:16.676425"
"61",1,"ID","Medan","Clouds","few clouds",28.9,28.9,29.02,35.11,83,98.6667,3.5833,"2024-05-14 12:29:17.230488"
