"","X","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"1",1,"ID","Samarinda","Clouds","scattered clouds",27.72,27.72,27.72,32.27,1007,1.18,86,117.15,-0.5,"2024-08-14 08:11:29.351435"
"2",1,"ID","Balikpapan","Clouds","scattered clouds",27.55,27.55,27.55,30.27,1007,2.57,74,116.8289,-1.2675,"2024-08-14 08:11:29.99053"
"3",1,"ID","Bandar Lampung","Clouds","broken clouds",30.68,30.68,30.68,33.08,1007,2.77,55,105.258,-5.4254,"2024-08-14 08:11:30.397752"
"4",1,"ID","Metro","Clouds","overcast clouds",29.94,29.94,29.94,32.72,1007,3.85,60,105.3067,-5.1131,"2024-08-14 08:11:31.017553"
"5",1,"ID","Pringsewu","Clouds","broken clouds",30.61,30.61,30.61,33.16,1007,3.1,56,104.9744,-5.3582,"2024-08-14 08:11:31.457565"
"6",1,"ID","Palembang","Clouds","scattered clouds",31.05,31.05,31.05,36.56,1006,3.6,66,104.7458,-2.9167,"2024-08-14 08:11:31.831445"
"7",1,"ID","Surabaya","Clear","clear sky",30.97,30.97,30.97,34.3,1007,6.69,58,112.7508,-7.2492,"2024-08-14 08:11:32.260031"
"8",1,"ID","Gresik","Clouds","few clouds",30.95,30.95,30.95,31.46,1007,3.44,44,112.6561,-7.1539,"2024-08-14 08:11:32.783082"
"9",1,"ID","Sidoarjo","Clear","clear sky",30.98,30.98,30.98,34.32,1007,6.69,58,112.7183,-7.4478,"2024-08-14 08:11:33.209634"
"10",1,"ID","Malang","Clouds","few clouds",29.17,29.17,29.17,29.88,1009,2.28,50,112.6304,-7.9797,"2024-08-14 08:11:33.832951"
"11",1,"ID","Probolinggo","Clear","clear sky",29.87,29.87,29.87,31.85,1008,2.59,56,113.2159,-7.7543,"2024-08-14 08:11:34.383534"
"12",1,"ID","Semarang","Clouds","few clouds",30.96,30.96,31.72,35.27,1007,5.14,62,110.4203,-6.9932,"2024-08-14 08:11:34.760163"
"13",1,"PH","Solo","Clouds","few clouds",30.02,30.02,30.02,35.09,1006,7.31,70,120.9012,13.7469,"2024-08-14 08:11:35.210045"
"14",1,"ID","Yogyakarta","Clouds","broken clouds",29.9,29.9,29.9,31.06,1008,6.74,51,110.3608,-7.7828,"2024-08-14 08:11:35.767246"
"15",1,"ID","Medan","Clouds","scattered clouds",29.02,29.02,29.02,35.7,1006,1.54,84,98.6667,3.5833,"2024-08-14 08:11:36.356935"
"16",1,"ID","Tebing Tinggi","Clouds","overcast clouds",27.89,27.89,27.89,32.28,1006,2.2,83,99.1623,3.3274,"2024-08-14 08:11:36.927537"
"17",1,"ID","Makassar","Clouds","few clouds",31.03,31.03,31.03,30.95,1007,3.6,40,119.4221,-5.14,"2024-08-14 08:11:37.287987"
"18",1,"ID","Jakarta","Clouds","few clouds",33.63,32.72,34.05,35.56,1007,3.6,43,106.8451,-6.2146,"2024-08-14 08:11:37.5541"
"19",1,"ID","Tangerang","Clear","clear sky",32.94,32.72,34.04,36.75,1007,6.71,52,106.63,-6.1781,"2024-08-14 08:11:38.019781"
"20",1,"ID","Tangerang Selatan","Clear","clear sky",33.08,32.55,33.88,37.05,1007,6.69,52,106.7085,-6.2955,"2024-08-14 08:11:38.572258"
"21",1,"ID","Bogor","Clear","clear sky",32.87,32.55,34.05,36.03,1007,3.24,50,106.7892,-6.5944,"2024-08-14 08:11:39.041487"
