"","X","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"1",1,"ID","Samarinda","Clouds","overcast clouds",26.61,26.61,26.61,26.61,1008,1.76,89,117.15,-0.5,"2024-06-09 08:08:24.448124"
"2",1,"ID","Balikpapan","Clouds","scattered clouds",28.55,28.55,28.55,33.33,1008,1.03,79,116.8289,-1.2675,"2024-06-09 08:08:24.727681"
"3",1,"ID","Bandar Lampung","Clouds","overcast clouds",28.69,28.69,28.69,33.7,1009,1.53,79,105.258,-5.4254,"2024-06-09 08:08:25.073889"
"4",1,"ID","Metro","Rain","light rain",30.52,30.52,30.52,35.29,1008,3.8,66,105.3067,-5.1131,"2024-06-09 08:08:25.542658"
"5",1,"ID","Pringsewu","Clouds","overcast clouds",28.33,28.33,28.33,33.66,1009,0.52,84,104.9744,-5.3582,"2024-06-09 08:08:25.843724"
"6",1,"ID","Palembang","Clouds","broken clouds",32.05,32.05,32.05,39.05,1008,1.54,66,104.7458,-2.9167,"2024-06-09 08:08:26.414238"
"7",1,"ID","Surabaya","Rain","light rain",29.97,29.97,29.97,35.96,1009,4.63,74,112.7508,-7.2492,"2024-06-09 08:08:26.702007"
"8",1,"ID","Gresik","Rain","moderate rain",29.95,29.95,29.95,33.77,1009,3.45,65,112.6561,-7.1539,"2024-06-09 08:08:27.104479"
"9",1,"ID","Sidoarjo","Clouds","few clouds",29.98,29.98,29.98,35.99,1009,4.63,74,112.7183,-7.4478,"2024-06-09 08:08:27.467937"
"10",1,"ID","Malang","Rain","light rain",24.31,24.31,24.31,25.25,1012,1.17,94,112.6304,-7.9797,"2024-06-09 08:08:27.8227"
"11",1,"ID","Probolinggo","Clouds","scattered clouds",28.43,28.43,28.43,32.84,1010,2.39,78,113.2159,-7.7543,"2024-06-09 08:08:28.224545"
"12",1,"ID","Semarang","Clouds","scattered clouds",33.96,33.96,33.96,38.99,1008,3.09,52,110.4203,-6.9932,"2024-06-09 08:08:28.633922"
"13",1,"PH","Solo","Clouds","overcast clouds",30.01,30.01,30.01,35.31,1009,4.63,71,120.9012,13.7469,"2024-06-09 08:08:29.137603"
"14",1,"ID","Yogyakarta","Clouds","broken clouds",27.97,27.97,27.97,31.72,1010,3.04,78,110.3608,-7.7828,"2024-06-09 08:08:29.667435"
"15",1,"ID","Medan","Clouds","broken clouds",31.25,31.25,31.25,37.96,1007,2.71,69,98.6667,3.5833,"2024-06-09 08:08:30.169022"
"16",1,"ID","Tebing Tinggi","Clouds","overcast clouds",28.27,28.27,28.27,34.04,1007,2.18,87,99.1623,3.3274,"2024-06-09 08:08:30.676382"
"17",1,"ID","Makassar","Clouds","scattered clouds",31.03,31.03,31.03,38.03,1009,3.09,79,119.4221,-5.14,"2024-06-09 08:08:30.940347"
"18",1,"ID","Jakarta","Clouds","scattered clouds",32,30.05,35.05,38.01,1009,2.57,63,106.8451,-6.2146,"2024-06-09 08:08:31.362211"
"19",1,"ID","Tangerang","Clouds","scattered clouds",31.25,30.04,34.18,37.05,1008,1.03,66,106.63,-6.1781,"2024-06-09 08:08:31.654733"
"20",1,"ID","Tangerang Selatan","Clouds","scattered clouds",33.32,29.88,34.88,40.32,1010,1.03,60,106.7085,-6.2955,"2024-06-09 08:08:32.161735"
"21",1,"ID","Bogor","Clouds","broken clouds",31.13,28.59,33.59,38.13,987,1.79,73,106.7892,-6.5944,"2024-06-09 08:08:32.645752"
"22",1,"ID","Depok","Clouds","scattered clouds",32.25,29.55,34.55,38.31,1009,2.57,62,106.8186,-6.4,"2024-06-09 08:08:33.099831"
"23",1,"ID","Bekasi","Clouds","scattered clouds",31.16,30.02,35.02,38.03,1009,2.57,70,106.9896,-6.2349,"2024-06-09 08:08:33.524469"
"24",1,"ID","Manado","Thunderstorm","thunderstorm with light rain",25.43,25.43,25.43,26.64,1013,1.54,100,124.8455,1.487,"2024-06-09 08:08:33.94339"
"25",2,"ID","Manado","Rain","moderate rain",25.43,25.43,25.43,26.64,1013,1.54,100,124.8455,1.487,"2024-06-09 08:08:33.94339"
"26",1,"ID","Jayapura","Clouds","few clouds",29.66,29.66,29.66,36.66,1010,2.68,81,140.7,-2.5333,"2024-06-09 08:08:34.414199"
"27",1,"ID","Bandung","Clouds","overcast clouds",27.12,27.12,27.12,28.39,1014,1.34,62,107.6186,-6.9039,"2024-06-09 08:08:34.869132"
"28",1,"ID","Pontianak","Clouds","broken clouds",34.99,34.99,34.99,41.99,1007,5.14,56,109.3333,-0.0333,"2024-06-09 08:08:35.16668"
"29",1,"ID","Ambon City","Clouds","broken clouds",28.82,28.08,28.82,35.82,1010,2.57,95,128.1814,-3.6954,"2024-06-09 08:08:35.56113"
"30",1,"ID","Bima","Clouds","overcast clouds",29.65,29.65,29.65,33.98,1010,1.89,69,118.7167,-8.4667,"2024-06-09 08:08:35.924078"
"31",1,"ID","Banjarmasin","Clouds","overcast clouds",32.08,32.08,32.08,39.08,1008,1.96,86,114.591,-3.3244,"2024-06-09 08:08:36.301457"
"32",1,"ID","Palu","Clouds","overcast clouds",28.86,28.86,28.86,35.86,1010,1.17,90,119.8707,-0.8917,"2024-06-09 08:08:36.81751"
"33",1,"ID","Kendari","Clouds","broken clouds",28.13,28.13,28.13,31.95,1010,2.41,77,122.4989,-3.945,"2024-06-09 08:08:37.14043"
"34",1,"ID","Gorontalo","Clouds","scattered clouds",28.95,28.95,28.95,34.18,1009,2.24,78,123.0595,0.5412,"2024-06-09 08:08:37.659085"
"35",1,"ID","Bitung","Rain","moderate rain",25.47,25.47,25.47,26.16,1010,4.97,80,125.1824,1.4451,"2024-06-09 08:08:37.925942"
"36",1,"ID","Banda Aceh","Clouds","overcast clouds",30.39,30.39,30.39,35.74,1008,8.43,69,95.3222,5.5577,"2024-06-09 08:08:38.233428"
"37",1,"ID","Pekanbaru","Rain","moderate rain",26.18,26.18,26.18,26.18,1007,2.57,94,101.45,0.5333,"2024-06-09 08:08:38.513034"
"38",1,"ID","Padang","Clouds","overcast clouds",32.03,32.03,32.03,39.03,1010,0.43,85,100.3543,-0.9492,"2024-06-09 08:08:38.91369"
"39",1,"ID","Kupang","Clouds","few clouds",32.32,32.32,32.32,38.49,1012,5.66,62,123.5833,-10.1667,"2024-06-09 08:08:39.358315"
"40",1,"ID","Sorong","Rain","light rain",27.9,27.9,27.9,32.15,1010,2.27,82,131.25,-0.8833,"2024-06-09 08:08:39.849246"
"41",1,"ID","Denpasar","Clouds","scattered clouds",27.62,27.62,27.81,31.57,1010,6.17,83,115.2167,-8.65,"2024-06-09 08:08:40.23196"
"42",1,"ID","Cirebon","Clouds","scattered clouds",30.26,30.26,30.26,35.43,1009,3.93,69,108.557,-6.7063,"2024-06-09 08:08:40.798314"
"43",1,"ID","Tasikmalaya","Clouds","overcast clouds",27.96,27.96,27.96,30.99,1010,3.05,73,108.2207,-7.3274,"2024-06-09 08:08:41.094755"
"44",1,"ID","Samarinda","Clouds","overcast clouds",25.85,25.85,25.85,26.92,1009,1.37,93,117.15,-0.5,"2024-06-09 10:05:18.20031"
"45",1,"ID","Balikpapan","Clouds","few clouds",29.55,29.55,29.55,34.86,1008,1.03,74,116.8289,-1.2675,"2024-06-09 10:05:18.542898"
"46",1,"ID","Bandar Lampung","Clouds","overcast clouds",26.87,26.87,26.87,30.37,1010,1,90,105.258,-5.4254,"2024-06-09 10:05:19.092796"
"47",1,"ID","Metro","Clouds","overcast clouds",28.38,28.38,28.38,32.72,1009,2.34,78,105.3067,-5.1131,"2024-06-09 10:05:19.553869"
"48",1,"ID","Pringsewu","Clouds","broken clouds",27.01,27.01,27.01,30.98,1010,1.05,92,104.9744,-5.3582,"2024-06-09 10:05:19.944762"
"49",1,"ID","Palembang","Rain","light rain",27.05,27.05,27.05,30.77,1009,4.12,89,104.7458,-2.9167,"2024-06-09 10:05:20.375768"
"50",1,"ID","Surabaya","Rain","light rain",29.97,29.97,29.97,35.96,1009,5.14,74,112.7508,-7.2492,"2024-06-09 10:05:20.671012"
"51",1,"ID","Gresik","Rain","moderate rain",29.95,29.95,29.95,36.95,1010,2.7,79,112.6561,-7.1539,"2024-06-09 10:05:20.957277"
"52",1,"ID","Sidoarjo","Clouds","few clouds",29.98,29.98,29.98,35.99,1009,5.14,74,112.7183,-7.4478,"2024-06-09 10:05:21.283998"
"53",1,"ID","Malang","Clouds","overcast clouds",23.48,23.48,23.48,24.44,1013,0.6,98,112.6304,-7.9797,"2024-06-09 10:05:21.842551"
