"","X","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"40",1,"ID","Denpasar","Clouds","few clouds",29.81,29.81,29.81,36.81,1007,3.6,84,115.2167,-8.65,"2025-05-26 06:15:25.374379"
"41",1,"ID","Cirebon","Clouds","overcast clouds",30.74,30.74,30.74,37.74,1008,2.45,77,108.557,-6.7063,"2025-05-26 06:15:25.845297"
"42",1,"ID","Tasikmalaya","Clouds","overcast clouds",28.66,28.66,28.66,34.62,1008,0.86,84,108.2207,-7.3274,"2025-05-26 06:15:26.210151"
"43",1,"ID","Samarinda","Rain","heavy intensity rain",27.48,27.48,27.48,32.56,1006,1.69,93,117.15,-0.5,"2025-05-26 08:20:27.741102"
"44",1,"ID","Balikpapan","Clouds","few clouds",29.55,29.55,29.55,36.55,1006,1.54,84,116.8289,-1.2675,"2025-05-26 08:20:28.181967"
"45",1,"ID","Bandar Lampung","Clouds","overcast clouds",28.8,28.8,28.8,33.79,1007,1.39,78,105.258,-5.4254,"2025-05-26 08:20:28.496003"
"46",1,"ID","Metro","Clouds","overcast clouds",30.72,30.72,30.72,35.76,1007,2.07,66,105.3067,-5.1131,"2025-05-26 08:20:28.996267"
"47",1,"ID","Pringsewu","Rain","light rain",27.93,27.93,27.93,33.36,1008,1.09,89,104.9744,-5.3582,"2025-05-26 08:20:29.483518"
"48",1,"ID","Palembang","Clouds","scattered clouds",31.05,31.05,31.05,38.05,1007,3.09,74,104.7458,-2.9167,"2025-05-26 08:20:29.809791"
"49",1,"ID","Surabaya","Clouds","scattered clouds",25.97,25.97,25.97,25.97,1009,0.51,100,112.7508,-7.2492,"2025-05-26 08:20:30.211354"
"50",1,"ID","Gresik","Clouds","overcast clouds",25.95,25.95,25.95,25.95,1009,2.94,90,112.6561,-7.1539,"2025-05-26 08:20:30.483593"
"51",1,"ID","Sidoarjo","Clouds","scattered clouds",25.98,25.98,25.98,25.98,1009,0.51,100,112.7183,-7.4478,"2025-05-26 08:20:30.876512"
"52",1,"ID","Malang","Clouds","overcast clouds",27.84,27.84,27.84,34.84,1009,1.41,100,112.6304,-7.9797,"2025-05-26 08:20:31.182919"
"53",1,"ID","Probolinggo","Clouds","overcast clouds",29.84,29.84,29.84,36.84,1008,1.82,85,113.2159,-7.7543,"2025-05-26 08:20:31.484975"
"54",1,"ID","Semarang","Clouds","few clouds",27.96,27.96,28.64,33.45,1007,2.57,89,110.4203,-6.9932,"2025-05-26 08:20:31.80251"
"55",1,"PH","Solo","Clouds","broken clouds",30.38,30.38,30.38,35.72,1007,8.3,69,120.9012,13.7469,"2025-05-26 08:20:32.056092"
"56",1,"ID","Yogyakarta","Clouds","overcast clouds",31.2,31.2,31.2,36.08,1007,1.94,63,110.3608,-7.7828,"2025-05-26 08:20:32.486538"
"57",1,"ID","Medan","Clouds","scattered clouds",31.02,31.02,31.02,37.65,1006,4.63,70,98.6667,3.5833,"2025-05-26 08:20:32.807716"
"58",1,"ID","Tebing Tinggi","Clouds","broken clouds",33.41,33.41,33.41,37.13,1006,2.54,50,99.1623,3.3274,"2025-05-26 08:20:33.112704"
"59",1,"ID","Makassar","Clouds","scattered clouds",31.03,31.03,31.03,38.03,1006,3.6,74,119.4221,-5.14,"2025-05-26 08:20:33.638505"
"60",1,"ID","Jakarta","Clouds","scattered clouds",29.32,28.83,31.96,34.72,1008,2.57,76,106.8451,-6.2146,"2025-05-26 08:20:34.008911"
"61",1,"ID","Tangerang","Clouds","few clouds",29.03,28.83,32.38,34.18,1007,3.09,77,106.63,-6.1781,"2025-05-26 08:20:34.407584"
"62",1,"ID","Tangerang Selatan","Clouds","few clouds",29.73,28.66,31.79,35.09,1006,3.09,73,106.7085,-6.2955,"2025-05-26 08:20:34.780222"
"63",1,"ID","Bogor","Rain","light rain",29.06,29.06,29.06,34.47,1007,1.99,78,106.7892,-6.5944,"2025-05-26 08:20:35.206738"
"64",1,"ID","Depok","Rain","moderate rain",29.93,28.55,31.47,36.37,1007,1.54,76,106.8186,-6.4,"2025-05-26 08:20:35.539214"
"65",1,"ID","Bekasi","Clouds","scattered clouds",29.05,29.02,30.49,34.66,1008,2.57,79,106.9896,-6.2349,"2025-05-26 08:20:35.794351"
"66",1,"ID","Manado","Clouds","few clouds",32.43,32.43,32.43,39.43,1009,3.09,66,124.8455,1.487,"2025-05-26 08:20:36.148942"
"67",1,"ID","Jayapura","Clouds","broken clouds",27.66,27.66,27.66,32.1,1010,1.57,86,140.7,-2.5333,"2025-05-26 08:20:36.656277"
"68",1,"ID","Bandung","Rain","light rain",26.63,26.55,28.21,26.63,1009,2.68,83,107.6186,-6.9039,"2025-05-26 08:20:37.008226"
"69",1,"ID","Pontianak","Thunderstorm","thunderstorm with light rain",26.99,26.99,26.99,31.13,1007,1.54,94,109.3333,-0.0333,"2025-05-26 08:20:37.250026"
"70",2,"ID","Pontianak","Rain","moderate rain",26.99,26.99,26.99,31.13,1007,1.54,94,109.3333,-0.0333,"2025-05-26 08:20:37.250026"
"71",1,"ID","Ambon City","Clouds","scattered clouds",29.08,29.08,29.08,34.74,1008,2.06,79,128.1814,-3.6954,"2025-05-26 08:20:37.723969"
"72",1,"ID","Bima","Clouds","overcast clouds",29.66,29.66,29.66,35.14,1008,2.53,74,118.7167,-8.4667,"2025-05-26 08:20:38.07608"
"73",1,"ID","Banjarmasin","Clouds","overcast clouds",32.08,32.08,32.08,36.96,1006,2.46,59,114.591,-3.3244,"2025-05-26 08:20:38.584733"
"74",1,"ID","Palu","Clouds","overcast clouds",30.41,30.41,30.41,37.41,1008,1.68,76,119.8707,-0.8917,"2025-05-26 08:20:38.825135"
"75",1,"ID","Kendari","Clouds","broken clouds",28.77,28.77,28.77,32.95,1007,2.72,74,122.4989,-3.945,"2025-05-26 08:20:39.334826"
"76",1,"ID","Gorontalo","Clouds","few clouds",29.46,29.46,29.46,35.33,1007,1.41,77,123.0595,0.5412,"2025-05-26 08:20:39.582521"
"77",1,"ID","Bitung","Clouds","scattered clouds",28.87,28.87,28.87,32.99,1008,2.48,73,125.1824,1.4451,"2025-05-26 08:20:40.170852"
"78",1,"ID","Banda Aceh","Clouds","overcast clouds",30.09,30.09,30.09,34.54,1008,7.39,67,95.3222,5.5577,"2025-05-26 08:20:40.603497"
"79",1,"ID","Pekanbaru","Clouds","scattered clouds",34.18,34.18,34.18,37.47,1005,4.63,46,101.45,0.5333,"2025-05-26 08:20:40.903584"
"80",1,"ID","Padang","Clouds","few clouds",31.03,31.03,31.03,35.95,1009,3.38,64,100.3543,-0.9492,"2025-05-26 08:20:41.247982"
"81",1,"ID","Kupang","Clouds","overcast clouds",27.32,27.32,27.32,32.19,1008,3.09,94,123.5833,-10.1667,"2025-05-26 08:20:41.526825"
"82",1,"ID","Sorong","Clouds","overcast clouds",26.55,26.55,26.55,26.55,1009,7.27,87,131.25,-0.8833,"2025-05-26 08:20:41.769221"
"83",1,"ID","Denpasar","Clouds","scattered clouds",29.81,29.81,29.81,36.81,1007,3.09,84,115.2167,-8.65,"2025-05-26 08:20:42.161088"
"84",1,"ID","Cirebon","Rain","heavy intensity rain",30.81,30.81,30.81,37.81,1007,1.47,80,108.557,-6.7063,"2025-05-26 08:20:42.397759"
"85",1,"ID","Tasikmalaya","Rain","light rain",28.99,28.99,28.99,35.99,1008,1.96,87,108.2207,-7.3274,"2025-05-26 08:20:42.918027"
"86",1,"ID","Samarinda","Clouds","overcast clouds",27.04,27.04,27.04,31.4,1007,1.3,95,117.15,-0.5,"2025-05-26 10:15:28.378052"
"87",1,"ID","Balikpapan","Clouds","few clouds",28.55,28.55,28.55,34.29,1007,1.54,84,116.8289,-1.2675,"2025-05-26 10:15:28.837912"
"88",1,"ID","Bandar Lampung","Clouds","overcast clouds",26.54,26.54,26.54,26.54,1008,1.88,91,105.258,-5.4254,"2025-05-26 10:15:29.074265"
"89",1,"ID","Metro","Clouds","overcast clouds",27.07,27.07,27.07,30.51,1008,0.99,86,105.3067,-5.1131,"2025-05-26 10:15:29.567671"
"90",1,"ID","Pringsewu","Clouds","overcast clouds",26.15,26.15,26.15,26.15,1008,1.46,94,104.9744,-5.3582,"2025-05-26 10:15:29.815099"
"91",1,"ID","Palembang","Clouds","scattered clouds",29.05,29.05,29.05,33.62,1007,2.57,74,104.7458,-2.9167,"2025-05-26 10:15:30.276228"
"92",1,"ID","Surabaya","Clouds","few clouds",26.12,25.97,26.12,26.12,1009,2.06,90,112.7508,-7.2492,"2025-05-26 10:15:30.531425"
"93",1,"ID","Gresik","Clouds","overcast clouds",26.1,25.95,26.1,26.1,1009,1.8,90,112.6561,-7.1539,"2025-05-26 10:15:31.021204"
"94",1,"ID","Sidoarjo","Clouds","few clouds",25.98,25.98,26.14,25.98,1009,2.06,100,112.7183,-7.4478,"2025-05-26 10:15:31.368765"
"95",1,"ID","Malang","Clouds","overcast clouds",26.77,26.77,26.77,30.92,1010,0.85,99,112.6304,-7.9797,"2025-05-26 10:15:32.32547"
"96",1,"ID","Probolinggo","Clouds","overcast clouds",28.95,28.95,28.95,35.95,1008,0.45,89,113.2159,-7.7543,"2025-05-26 10:15:32.704637"
"97",1,"ID","Semarang","Clouds","few clouds",28.96,28.09,28.96,35.51,1007,2.57,84,110.4203,-6.9932,"2025-05-26 10:15:33.071025"
"98",1,"PH","Solo","Clouds","broken clouds",30.08,30.08,30.08,35.99,1008,6.81,73,120.9012,13.7469,"2025-05-26 10:15:33.547535"
"99",1,"ID","Yogyakarta","Clouds","overcast clouds",30.71,30.71,30.71,36,1008,1.16,67,110.3608,-7.7828,"2025-05-26 10:15:34.024698"
"100",1,"ID","Medan","Clouds","scattered clouds",31.02,31.02,31.02,38.02,1006,5.14,74,98.6667,3.5833,"2025-05-26 10:15:34.330477"
"101",1,"ID","Tebing Tinggi","Clouds","scattered clouds",30.37,30.37,30.37,36.49,1006,2.68,72,99.1623,3.3274,"2025-05-26 10:15:34.794275"
"102",1,"ID","Makassar","Clouds","scattered clouds",28.03,28.03,28.03,33.67,1008,3.6,89,119.4221,-5.14,"2025-05-26 10:15:35.270483"
"103",1,"ID","Jakarta","Clouds","scattered clouds",28.34,28.05,29.6,32.62,1008,2.57,78,106.8451,-6.2146,"2025-05-26 10:15:35.627022"
"104",1,"ID","Tangerang","Clouds","scattered clouds",28.89,28.37,29.59,34.23,1007,5.14,79,106.63,-6.1781,"2025-05-26 10:15:36.042532"
"105",1,"ID","Tangerang Selatan","Clouds","scattered clouds",29,27.88,29.43,33.49,1006,5.14,74,106.7085,-6.2955,"2025-05-26 10:15:36.470207"
"106",1,"ID","Bogor","Clouds","overcast clouds",29.06,29.06,29.06,34.91,1008,1.27,80,106.7892,-6.5944,"2025-05-26 10:15:36.975697"
"107",1,"ID","Depok","Clouds","scattered clouds",29.96,27.55,30.03,36.96,1008,2.57,78,106.8186,-6.4,"2025-05-26 10:15:37.462062"
"108",1,"ID","Bekasi","Clouds","scattered clouds",28.06,28.02,30.49,32.73,1008,2.57,83,106.9896,-6.2349,"2025-05-26 10:15:37.795385"
"109",1,"ID","Manado","Clouds","few clouds",29.43,29.43,29.43,35.72,1010,1.54,79,124.8455,1.487,"2025-05-26 10:15:38.242272"
"110",1,"ID","Jayapura","Clouds","broken clouds",25.66,25.66,25.66,26.55,1011,1.52,87,140.7,-2.5333,"2025-05-26 10:15:38.71785"
"111",1,"ID","Bandung","Rain","light rain",25.96,25.96,25.96,25.96,1010,1.34,85,107.6186,-6.9039,"2025-05-26 10:15:39.15646"
"112",1,"ID","Pontianak","Rain","light rain",26.99,26.99,26.99,31.13,1006,1.54,94,109.3333,-0.0333,"2025-05-26 10:15:39.445461"
"113",1,"ID","Ambon City","Clouds","scattered clouds",28.82,28.08,28.82,35.82,1009,0.51,95,128.1814,-3.6954,"2025-05-26 10:15:39.880587"
"114",1,"ID","Bima","Clouds","overcast clouds",26.25,26.25,26.25,26.25,1009,1.23,92,118.7167,-8.4667,"2025-05-26 10:15:40.39345"
"115",1,"ID","Banjarmasin","Clouds","overcast clouds",31.31,31.31,31.31,38.31,1007,1.88,79,114.591,-3.3244,"2025-05-26 10:15:40.816415"
"116",1,"ID","Palu","Clouds","broken clouds",27.12,27.12,27.12,31.43,1009,0.72,93,119.8707,-0.8917,"2025-05-26 10:15:41.138796"
"117",1,"ID","Kendari","Clouds","broken clouds",25.83,25.83,25.83,26.79,1008,1.63,89,122.4989,-3.945,"2025-05-26 10:15:41.620603"
"118",1,"ID","Gorontalo","Clouds","few clouds",26.28,26.28,26.28,26.28,1008,0.56,92,123.0595,0.5412,"2025-05-26 10:15:42.034484"
"119",1,"ID","Bitung","Clouds","few clouds",27.07,27.07,27.07,29.99,1009,1.75,81,125.1824,1.4451,"2025-05-26 10:15:42.50018"
"120",1,"ID","Banda Aceh","Clouds","overcast clouds",29.16,29.16,29.16,33.68,1008,6.49,73,95.3222,5.5577,"2025-05-26 10:15:42.778205"
