"","X","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"1",1,"ID","Samarinda","Rain","light rain",32.7,32.7,32.7,36.54,1010,2.18,53,117.15,-0.5,"2024-12-27 04:10:49.427843"
"2",1,"ID","Balikpapan","Clouds","few clouds",28.55,28.55,28.55,31,1011,3.09,65,116.8289,-1.2675,"2024-12-27 04:10:49.86077"
"3",1,"ID","Bandar Lampung","Clouds","overcast clouds",31.1,31.1,31.1,34.56,1012,0.68,58,105.258,-5.4254,"2024-12-27 04:10:50.179442"
"4",1,"ID","Metro","Clouds","overcast clouds",29.95,29.95,29.95,33.99,1012,1.21,66,105.3067,-5.1131,"2024-12-27 04:10:50.450351"
"5",1,"ID","Pringsewu","Clouds","overcast clouds",31.03,31.03,31.03,34.66,1013,1.22,59,104.9744,-5.3582,"2024-12-27 04:10:50.979049"
"6",1,"ID","Palembang","Clouds","overcast clouds",30.83,30.83,30.83,35.75,1012,1.25,65,104.7458,-2.9167,"2024-12-27 04:10:51.49622"
"7",1,"ID","Surabaya","Clouds","few clouds",32.79,30.97,32.79,37.98,1011,3.6,57,112.7508,-7.2492,"2024-12-27 04:10:51.968009"
"8",1,"ID","Gresik","Clouds","overcast clouds",32.77,30.95,32.77,37.93,1011,3.42,57,112.6561,-7.1539,"2024-12-27 04:10:52.441857"
"9",1,"ID","Sidoarjo","Clouds","few clouds",30.98,30.98,32.81,35.31,1011,3.6,62,112.7183,-7.4478,"2024-12-27 04:10:52.899832"
"10",1,"ID","Malang","Clouds","overcast clouds",27.84,27.84,27.84,34.84,1013,3.37,100,112.6304,-7.9797,"2024-12-27 04:10:53.290212"
"11",1,"ID","Probolinggo","Clouds","broken clouds",30.38,30.38,30.38,34.72,1011,1.56,65,113.2159,-7.7543,"2024-12-27 04:10:53.616198"
"12",1,"ID","Semarang","Clouds","few clouds",30.96,30.96,30.96,34.28,1012,3.6,58,110.4203,-6.9932,"2024-12-27 04:10:54.145858"
"13",1,"PH","Solo","Clouds","overcast clouds",28.58,28.58,28.58,32.5,1013,6.02,74,120.9012,13.7469,"2024-12-27 04:10:54.481202"
