"","X","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"40",1,"ID","Denpasar","Rain","moderate rain",29.81,29.81,29.81,33.69,1007,1.54,66,115.2167,-8.65,"2025-01-31 04:11:11.866985"
"41",1,"ID","Cirebon","Clouds","overcast clouds",28.72,28.72,28.72,32.47,1008,9.02,72,108.557,-6.7063,"2025-01-31 04:11:12.33798"
"42",1,"ID","Tasikmalaya","Clouds","overcast clouds",30.93,30.93,30.93,32.9,1008,1.37,52,108.2207,-7.3274,"2025-01-31 04:11:12.852013"
"43",1,"ID","Samarinda","Clouds","overcast clouds",34,34,34,36.81,1005,1.56,45,117.15,-0.5,"2025-01-31 06:12:09.412227"
"44",1,"ID","Balikpapan","Clouds","few clouds",28.55,28.55,28.55,35.32,1005,1.03,89,116.8289,-1.2675,"2025-01-31 06:12:09.853333"
"45",1,"ID","Bandar Lampung","Clouds","overcast clouds",29.27,29.27,29.27,32.55,1007,1.89,66,105.258,-5.4254,"2025-01-31 06:12:10.176459"
"46",1,"ID","Metro","Clouds","overcast clouds",29.66,29.66,29.66,32.76,1007,4.83,63,105.3067,-5.1131,"2025-01-31 06:12:10.712362"
"47",1,"ID","Pringsewu","Clouds","overcast clouds",30.74,30.74,30.74,34.78,1007,0.84,62,104.9744,-5.3582,"2025-01-31 06:12:11.130477"
"48",1,"ID","Palembang","Clouds","broken clouds",30.05,30.05,30.05,34.22,1007,4.63,66,104.7458,-2.9167,"2025-01-31 06:12:11.583652"
"49",1,"ID","Surabaya","Clouds","scattered clouds",29.45,28.97,29.45,35.06,1006,6.17,76,112.7508,-7.2492,"2025-01-31 06:12:11.978743"
"50",1,"ID","Gresik","Clouds","overcast clouds",29.43,28.95,29.43,35.01,1006,4.62,76,112.6561,-7.1539,"2025-01-31 06:12:12.380509"
"51",1,"ID","Sidoarjo","Clouds","scattered clouds",28.98,28.98,29.47,33.45,1006,6.17,74,112.7183,-7.4478,"2025-01-31 06:12:12.913409"
"52",1,"ID","Malang","Clouds","overcast clouds",27.89,27.89,27.89,29.51,1006,1.24,62,112.6304,-7.9797,"2025-01-31 06:12:13.268528"
"53",1,"ID","Probolinggo","Clouds","overcast clouds",29.62,29.62,29.62,34.13,1006,4.27,70,113.2159,-7.7543,"2025-01-31 06:12:13.751235"
