"","X","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","humidity","lon","lat","time"
"1",1,"ID","Samarinda","Clouds","overcast clouds",25.04,25.04,25.04,26.13,97,117.15,-0.5,"2024-05-02 12:27:43.955953"
"2",1,"ID","Balikpapan","Clouds","few clouds",28.55,28.55,28.55,34.29,84,116.8289,-1.2675,"2024-05-02 12:27:44.471246"
"3",1,"ID","Bandar Lampung","Clouds","overcast clouds",25,25,25,26.01,94,105.258,-5.4254,"2024-05-02 12:27:45.037071"
"4",1,"ID","Metro","Clouds","overcast clouds",26.22,26.22,26.22,26.22,90,105.3067,-5.1131,"2024-05-02 12:27:45.698264"
"5",1,"ID","Pringsewu","Clouds","overcast clouds",24.85,24.85,24.85,25.92,97,104.9744,-5.3582,"2024-05-02 12:27:46.386734"
"6",1,"ID","Palembang","Rain","moderate rain",28.05,28.05,28.05,32.71,83,104.7458,-2.9167,"2024-05-02 12:27:47.077258"
"7",2,"ID","Palembang","Thunderstorm","thunderstorm",28.05,28.05,28.05,32.71,83,104.7458,-2.9167,"2024-05-02 12:27:47.077258"
"8",1,"ID","Surabaya","Clouds","few clouds",29.97,29.97,29.97,36.97,79,112.7508,-7.2492,"2024-05-02 12:27:47.680806"
"9",1,"ID","Gresik","Clouds","broken clouds",29.95,29.95,29.95,36.95,78,112.6561,-7.1539,"2024-05-02 12:27:48.295571"
"10",1,"ID","Sidoarjo","Clouds","few clouds",29.98,29.98,29.98,36.98,79,112.7183,-7.4478,"2024-05-02 12:27:48.754674"
"11",1,"ID","Malang","Clouds","broken clouds",23.25,23.25,23.25,24.19,98,112.6304,-7.9797,"2024-05-02 12:27:49.49861"
"12",1,"ID","Probolinggo","Clouds","broken clouds",26.51,26.51,26.51,26.51,84,113.2159,-7.7543,"2024-05-02 12:27:50.065541"
"13",1,"ID","Semarang","Clouds","few clouds",29.96,29.96,29.96,36.96,79,110.4203,-6.9932,"2024-05-02 12:27:50.601311"
"14",1,"PH","Solo","Clouds","overcast clouds",28.79,28.79,28.79,32.99,74,120.9012,13.7469,"2024-05-02 12:27:51.266187"
"15",1,"ID","Yogyakarta","Clouds","broken clouds",24.72,24.72,24.72,25.68,93,110.3608,-7.7828,"2024-05-02 12:27:51.871993"
"16",1,"ID","Medan","Clouds","few clouds",30.02,30.02,30.02,37.02,79,98.6667,3.5833,"2024-05-02 12:27:52.526186"
"17",1,"ID","Tebing Tinggi","Clouds","overcast clouds",25.51,25.51,25.51,26.6,95,99.1623,3.3274,"2024-05-02 12:27:53.001871"
"18",1,"ID","Makassar","Clouds","scattered clouds",27.03,27.03,27.03,31.95,100,119.4221,-5.14,"2024-05-02 12:27:53.725784"
"19",1,"ID","Jakarta","Haze","haze",31.08,29.94,31.16,37.21,68,106.8451,-6.2146,"2024-05-02 12:27:54.351204"
"20",1,"ID","Tangerang","Clouds","few clouds",30.17,29.94,31.15,37.04,76,106.63,-6.1781,"2024-05-02 12:27:54.845768"
"21",1,"ID","Tangerang Selatan","Clouds","few clouds",30.98,29.77,30.99,36.67,67,106.7085,-6.2955,"2024-05-02 12:27:55.53134"
"22",1,"ID","Bogor","Clouds","overcast clouds",29.59,29.59,29.7,36.59,90,106.7892,-6.5944,"2024-05-02 12:27:56.241542"
"23",1,"ID","Depok","Haze","haze",30.6,29.45,30.66,36,68,106.8186,-6.4,"2024-05-02 12:27:57.016706"
"24",1,"ID","Bekasi","Haze","haze",31.04,29.92,31.13,37.71,70,106.9896,-6.2349,"2024-05-02 12:27:57.639186"
"25",1,"ID","Manado","Clouds","few clouds",26.43,26.43,26.43,26.43,94,124.8455,1.487,"2024-05-02 12:27:58.109953"
"26",1,"ID","Jayapura","Clouds","overcast clouds",23.66,23.66,23.66,24.54,94,140.7,-2.5333,"2024-05-02 12:27:58.571806"
"27",1,"ID","Bandung","Clouds","overcast clouds",23.77,23.77,23.79,24.55,90,107.6186,-6.9039,"2024-05-02 12:27:59.056751"
"28",1,"ID","Pontianak","Rain","light rain",24.99,24.99,24.99,26.16,100,109.3333,-0.0333,"2024-05-02 12:27:59.766845"
"29",1,"ID","Ambon City","Rain","light rain",27.27,26.08,27.71,26.14,15,128.1814,-3.6954,"2024-05-02 12:28:00.384188"
"30",1,"ID","Bima","Clouds","scattered clouds",24.34,24.34,24.34,25.36,97,118.7167,-8.4667,"2024-05-02 12:28:01.066069"
"31",1,"ID","Banjarmasin","Clouds","overcast clouds",29.08,29.08,29.08,36.08,94,114.591,-3.3244,"2024-05-02 12:28:01.630462"
"32",1,"ID","Palu","Clouds","overcast clouds",25.43,25.43,25.43,26.59,98,119.8707,-0.8917,"2024-05-02 12:28:02.088558"
"33",1,"ID","Kendari","Rain","light rain",25.3,25.3,25.3,26.34,94,122.4989,-3.945,"2024-05-02 12:28:02.805364"
"34",1,"ID","Gorontalo","Clouds","overcast clouds",25.22,25.22,25.22,26.33,97,123.0595,0.5412,"2024-05-02 12:28:03.48344"
"35",1,"ID","Bitung","Clouds","overcast clouds",26.47,26.47,26.47,26.47,89,125.1824,1.4451,"2024-05-02 12:28:04.184494"
"36",1,"ID","Banda Aceh","Clouds","overcast clouds",28.79,28.79,28.79,33.96,79,95.3222,5.5577,"2024-05-02 12:28:04.66898"
"37",1,"ID","Pekanbaru","Clouds","broken clouds",30.18,30.18,30.18,37.18,79,101.45,0.5333,"2024-05-02 12:28:05.156771"
"38",1,"ID","Padang","Clouds","overcast clouds",28.03,28.03,28.03,33.15,86,100.3543,-0.9492,"2024-05-02 12:28:05.662692"
"39",1,"ID","Kupang","Clouds","few clouds",29.32,29.32,29.32,36.32,84,123.5833,-10.1667,"2024-05-02 12:28:06.396532"
"40",1,"ID","Sorong","Rain","moderate rain",27.96,27.96,27.96,32.31,82,131.25,-0.8833,"2024-05-02 12:28:07.102857"
"41",1,"ID","Denpasar","Clouds","few clouds",27.62,27.62,27.81,32.27,88,115.2167,-8.65,"2024-05-02 12:28:07.694028"
"42",1,"ID","Samarinda","Clouds","overcast clouds",23.95,23.95,23.95,24.99,99,117.15,-0.5,"2024-05-02 15:16:36.879974"
"43",1,"ID","Balikpapan","Clouds","few clouds",26.55,26.55,26.55,26.55,94,116.8289,-1.2675,"2024-05-02 15:16:37.293457"
"44",1,"ID","Bandar Lampung","Clouds","overcast clouds",24.56,24.56,24.56,25.53,94,105.258,-5.4254,"2024-05-02 15:16:37.915879"
"45",1,"ID","Metro","Clouds","overcast clouds",25.78,25.78,25.78,26.82,92,105.3067,-5.1131,"2024-05-02 15:16:38.391548"
"46",1,"ID","Pringsewu","Clouds","overcast clouds",24.29,24.29,24.29,25.31,97,104.9744,-5.3582,"2024-05-02 15:16:38.931997"
