"","X","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"1",1,"ID","Samarinda","Clouds","overcast clouds",28.63,28.63,28.63,32.98,1008,1.8,76,117.15,-0.5,"2024-09-03 08:10:40.553107"
"2",1,"ID","Balikpapan","Clouds","few clouds",29.55,29.55,29.55,33.97,1008,2.06,70,116.8289,-1.2675,"2024-09-03 08:10:40.869726"
"3",1,"ID","Bandar Lampung","Clouds","broken clouds",30.1,30.1,30.1,32.62,1009,4.61,58,105.258,-5.4254,"2024-09-03 08:10:41.277824"
"4",1,"ID","Metro","Clouds","broken clouds",31.37,31.37,31.37,34.62,1008,5.78,56,105.3067,-5.1131,"2024-09-03 08:10:41.559838"
"5",1,"ID","Pringsewu","Clouds","broken clouds",31.49,31.49,31.49,33.9,1009,3.64,52,104.9744,-5.3582,"2024-09-03 08:10:42.078098"
"6",1,"ID","Palembang","Clouds","scattered clouds",36.05,36.05,36.05,39.6,1006,3.09,41,104.7458,-2.9167,"2024-09-03 08:10:42.323552"
"7",1,"ID","Surabaya","Clouds","few clouds",31.97,31.97,31.97,33.19,1008,5.14,45,112.7508,-7.2492,"2024-09-03 08:10:42.630629"
"8",1,"ID","Gresik","Clear","clear sky",31.95,31.95,31.95,32.21,1008,4.55,40,112.6561,-7.1539,"2024-09-03 08:10:43.10561"
"9",1,"ID","Sidoarjo","Clouds","few clouds",31.98,31.98,31.98,33.21,1009,5.14,45,112.7183,-7.4478,"2024-09-03 08:10:43.606829"
"10",1,"ID","Malang","Clouds","few clouds",29.01,29.01,29.01,30.05,1010,3.3,53,112.6304,-7.9797,"2024-09-03 08:10:44.03594"
"11",1,"ID","Probolinggo","Clouds","few clouds",30.22,30.22,30.22,32.26,1009,3.85,55,113.2159,-7.7543,"2024-09-03 08:10:44.437773"
"12",1,"ID","Semarang","Clouds","few clouds",32.96,32.96,32.96,35.93,1008,5.66,49,110.4203,-6.9932,"2024-09-03 08:10:44.938456"
"13",1,"PH","Solo","Rain","moderate rain",27.73,27.73,27.73,32,1006,8.39,84,120.9012,13.7469,"2024-09-03 08:10:45.365227"
"14",1,"ID","Yogyakarta","Clouds","few clouds",30.83,30.83,30.83,31.62,1009,6.84,46,110.3608,-7.7828,"2024-09-03 08:10:45.836603"
"15",1,"ID","Medan","Clouds","few clouds",31.02,31.02,31.02,38.02,1007,5.14,84,98.6667,3.5833,"2024-09-03 08:10:46.104677"
"16",1,"ID","Tebing Tinggi","Clouds","overcast clouds",28.95,28.95,28.95,35.04,1008,2.16,82,99.1623,3.3274,"2024-09-03 08:10:46.500775"
"17",1,"ID","Makassar","Clouds","few clouds",33.03,33.03,33.03,35.25,1008,5.66,46,119.4221,-5.14,"2024-09-03 08:10:46.985737"
"18",1,"ID","Jakarta","Haze","haze",31.95,30.72,32.27,36.37,1008,5.14,58,106.8451,-6.2146,"2024-09-03 08:10:47.443936"
"19",1,"ID","Tangerang","Clouds","few clouds",31.8,30.71,32.26,36.32,1008,5.14,59,106.63,-6.1781,"2024-09-03 08:10:47.841279"
"20",1,"ID","Tangerang Selatan","Clouds","few clouds",31.09,30.55,32.1,34.54,1008,5.14,58,106.7085,-6.2955,"2024-09-03 08:10:48.371057"
"21",1,"ID","Bogor","Clouds","overcast clouds",32.55,32.55,33.49,35.14,1008,3.02,49,106.7892,-6.5944,"2024-09-03 08:10:48.640655"
"22",1,"ID","Depok","Haze","haze",34.38,31.55,34.46,39.6,1007,5.14,51,106.8186,-6.4,"2024-09-03 08:10:49.020468"
"23",1,"ID","Bekasi","Haze","haze",32.47,32.02,35.65,37.55,1008,5.14,58,106.9896,-6.2349,"2024-09-03 08:10:49.436663"
"24",1,"ID","Manado","Clouds","broken clouds",29.43,29.43,29.43,34.56,1009,2.06,74,124.8455,1.487,"2024-09-03 08:10:49.827287"
"25",1,"ID","Jayapura","Clouds","overcast clouds",27.66,27.66,27.66,32.69,1009,1.79,90,140.7,-2.5333,"2024-09-03 08:10:50.268446"
"26",1,"ID","Bandung","Clouds","scattered clouds",30.46,30.46,30.46,31.93,1008,0.89,51,107.6186,-6.9039,"2024-09-03 08:10:50.648259"
"27",1,"ID","Pontianak","Clouds","scattered clouds",33.99,33.99,33.99,40.16,1006,5.14,55,109.3333,-0.0333,"2024-09-03 08:10:51.160995"
"28",1,"ID","Ambon City","Clouds","scattered clouds",28.08,28.08,28.08,31.99,1011,1.03,78,128.1814,-3.6954,"2024-09-03 08:10:51.642376"
"29",1,"ID","Bima","Clouds","overcast clouds",31.81,31.81,31.81,33.79,1010,1.26,49,118.7167,-8.4667,"2024-09-03 08:10:52.040049"
"30",1,"ID","Banjarmasin","Clouds","few clouds",35.08,35.08,35.08,40.09,1007,4.23,48,114.591,-3.3244,"2024-09-03 08:10:52.436186"
"31",1,"ID","Palu","Clouds","overcast clouds",29.25,29.25,29.25,34.76,1010,0.83,77,119.8707,-0.8917,"2024-09-03 08:10:52.921945"
"32",1,"ID","Kendari","Clouds","overcast clouds",24.54,24.54,24.54,25.48,1011,2.18,93,122.4989,-3.945,"2024-09-03 08:10:53.239221"
"33",1,"ID","Gorontalo","Clouds","overcast clouds",26.01,26.01,26.01,26.01,1009,1.71,82,123.0595,0.5412,"2024-09-03 08:10:53.680037"
"34",1,"ID","Bitung","Clouds","broken clouds",27.64,27.64,27.64,30.1,1009,6.55,71,125.1824,1.4451,"2024-09-03 08:10:54.156603"
"35",1,"ID","Banda Aceh","Clouds","overcast clouds",29.4,29.4,29.4,32.63,1008,4.58,65,95.3222,5.5577,"2024-09-03 08:10:54.497692"
"36",1,"ID","Pekanbaru","Clouds","scattered clouds",32.18,32.18,32.18,39.18,1007,3.09,66,101.45,0.5333,"2024-09-03 08:10:54.94152"
