"","X","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","humidity","lon","lat","time"
"1",1,"ID","Manado","Clouds","scattered clouds",32.43,32.43,32.43,39.43,66,124.8455,1.487,"2024-04-26 03:52:41.949666"
"2",1,"ID","Jayapura","Clouds","few clouds",28.03,28.03,28.03,30.72,70,140.7,-2.5333,"2024-04-26 03:53:42.066348"
"3",1,"ID","Bandung","Clouds","overcast clouds",26.01,26.01,26.54,26.01,73,107.6186,-6.9039,"2024-04-26 03:54:43.928983"
"4",1,"ID","Ambon City","Clouds","broken clouds",29.46,29.46,29.46,34.41,73,128.1814,-3.6954,"2024-04-26 03:55:46.226582"
"5",1,"ID","Bima","Clouds","broken clouds",32.8,32.8,32.8,39.36,61,118.7167,-8.4667,"2024-04-26 03:55:46.965005"
