"","X","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"16",2,"ID","Medan","Rain","moderate rain",30.02,30.02,35.05,37.02,1009,2.57,79,98.6667,3.5833,"2024-05-29 05:15:42.32727"
"17",1,"ID","Tebing Tinggi","Rain","moderate rain",32.41,32.41,32.41,38.71,1008,0.68,62,99.1623,3.3274,"2024-05-29 05:15:43.117"
"18",1,"ID","Makassar","Clouds","scattered clouds",32.03,32.03,32.03,39.03,1008,3.09,74,119.4221,-5.14,"2024-05-29 05:15:43.673678"
"19",1,"ID","Jakarta","Haze","haze",34.39,33.05,35.84,41.39,1007,5.14,69,106.8451,-6.2146,"2024-05-29 05:15:44.323864"
"20",1,"ID","Tangerang","Clouds","scattered clouds",34.35,33.04,35.83,41.35,1009,5.14,56,106.63,-6.1781,"2024-05-29 05:15:44.939063"
"21",1,"ID","Tangerang Selatan","Clouds","scattered clouds",34.73,32.88,35.67,41.73,1010,5.14,69,106.7085,-6.2955,"2024-05-29 05:15:45.570373"
"22",1,"ID","Bogor","Clouds","few clouds",34.37,31.59,34.38,39.95,986,1.67,52,106.7892,-6.5944,"2024-05-29 05:15:46.103392"
"23",1,"ID","Depok","Haze","haze",34.15,32.47,35.34,41.15,1009,5.14,71,106.8186,-6.4,"2024-05-29 05:15:46.543829"
"24",1,"ID","Bekasi","Haze","haze",34.01,33.02,35.81,41.01,1009,5.14,58,106.9896,-6.2349,"2024-05-29 05:15:46.963633"
"25",1,"ID","Manado","Clouds","scattered clouds",32.43,32.43,32.43,39.43,1008,2.06,70,124.8455,1.487,"2024-05-29 05:15:47.575618"
"26",1,"ID","Jayapura","Clouds","broken clouds",28.66,28.66,28.66,32.34,1008,3.32,72,140.7,-2.5333,"2024-05-29 05:15:48.073155"
"27",1,"ID","Bandung","Clear","clear sky",27.12,27.12,27.12,28.97,1010,0.89,69,107.6186,-6.9039,"2024-05-29 05:15:48.675864"
"28",1,"ID","Pontianak","Clouds","broken clouds",29.99,29.99,29.99,36.99,1009,4.63,94,109.3333,-0.0333,"2024-05-29 05:15:49.172873"
"29",1,"ID","Ambon City","Clouds","few clouds",30.08,30.08,30.08,37.08,1008,3.6,84,128.1814,-3.6954,"2024-05-29 05:15:49.937077"
"30",1,"ID","Bima","Clouds","scattered clouds",31.15,31.15,31.15,37.7,1009,0.66,69,118.7167,-8.4667,"2024-05-29 05:15:50.454118"
"31",1,"ID","Banjarmasin","Clouds","overcast clouds",33.08,33.08,33.08,40.08,1008,0.4,65,114.591,-3.3244,"2024-05-29 05:15:50.833572"
"32",1,"ID","Palu","Clouds","overcast clouds",31.31,31.31,31.31,36.62,1009,1.33,64,119.8707,-0.8917,"2024-05-29 05:15:51.402495"
"33",1,"ID","Kendari","Clouds","scattered clouds",29.9,29.9,29.9,34.33,1008,2.33,68,122.4989,-3.945,"2024-05-29 05:15:52.204325"
"34",1,"ID","Gorontalo","Clouds","overcast clouds",31.58,31.58,31.58,37.58,1008,2.68,65,123.0595,0.5412,"2024-05-29 05:15:52.782652"
"35",1,"ID","Bitung","Clouds","overcast clouds",34.47,34.47,34.47,41.47,1008,4.39,71,125.1824,1.4451,"2024-05-29 05:15:53.481196"
"36",1,"ID","Banda Aceh","Clouds","overcast clouds",31.42,31.42,31.42,38.42,1009,5.03,70,95.3222,5.5577,"2024-05-29 05:15:53.873633"
"37",1,"ID","Pekanbaru","Clouds","scattered clouds",33.18,33.18,33.18,40.18,1008,3.6,66,101.45,0.5333,"2024-05-29 05:15:54.571308"
"38",1,"ID","Padang","Clouds","overcast clouds",32.03,32.03,32.03,39.03,1010,1.9,84,100.3543,-0.9492,"2024-05-29 05:15:55.098497"
"39",1,"ID","Kupang","Clouds","scattered clouds",34.32,34.32,34.32,41.32,1010,5.14,66,123.5833,-10.1667,"2024-05-29 05:15:55.761765"
"40",1,"ID","Sorong","Clouds","broken clouds",29.44,29.44,29.44,33.71,1008,2.9,70,131.25,-0.8833,"2024-05-29 05:15:56.292422"
"41",1,"ID","Denpasar","Clouds","scattered clouds",29.81,29.81,29.81,36.81,1009,2.06,79,115.2167,-8.65,"2024-05-29 05:15:56.838067"
"42",1,"ID","Cirebon","Clouds","few clouds",30.69,30.69,30.69,35.69,1009,4.25,66,108.557,-6.7063,"2024-05-29 05:15:57.466271"
"43",1,"ID","Tasikmalaya","Clouds","broken clouds",30.35,30.35,30.35,33.3,1010,1.15,59,108.2207,-7.3274,"2024-05-29 05:15:58.376369"
