"","X","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"1",1,"ID","Samarinda","Rain","heavy intensity rain",23.45,23.45,23.45,24.44,1008,0.83,99,117.15,-0.5,"2025-03-17 06:13:24.432922"
"2",1,"ID","Balikpapan","Rain","moderate rain",26.55,26.55,26.55,26.55,1008,2.57,94,116.8289,-1.2675,"2025-03-17 06:13:24.741608"
"3",1,"ID","Bandar Lampung","Clouds","overcast clouds",27.46,27.46,27.46,31.68,1008,3.39,87,105.258,-5.4254,"2025-03-17 06:13:25.176012"
"4",1,"ID","Metro","Clouds","overcast clouds",28.58,28.58,28.58,32.5,1007,6.03,74,105.3067,-5.1131,"2025-03-17 06:13:25.464413"
"5",1,"ID","Pringsewu","Clouds","overcast clouds",25.59,25.59,25.59,26.71,1008,1.82,96,104.9744,-5.3582,"2025-03-17 06:13:25.798896"
"6",1,"ID","Palembang","Clouds","broken clouds",25.05,25.05,25.05,26.07,1009,4.12,94,104.7458,-2.9167,"2025-03-17 06:13:26.546938"
"7",1,"ID","Surabaya","Rain","heavy intensity rain",32.77,32.77,32.79,39.77,1007,2.04,100,112.7508,-7.2492,"2025-03-17 06:13:26.936022"
"8",1,"ID","Gresik","Rain","heavy intensity rain",32.77,32.75,32.77,39.77,1007,2.6,67,112.6561,-7.1539,"2025-03-17 06:13:27.159242"
"9",1,"ID","Sidoarjo","Rain","heavy intensity rain",32.79,32.79,32.81,39.79,1007,1.46,100,112.7183,-7.4478,"2025-03-17 06:13:28.302458"
"10",1,"ID","Malang","Clouds","overcast clouds",27.07,27.07,27.07,29.61,1008,2.45,77,112.6304,-7.9797,"2025-03-17 06:13:30.023055"
"11",1,"ID","Probolinggo","Clouds","overcast clouds",28.64,28.64,28.64,32.64,1007,2.77,74,113.2159,-7.7543,"2025-03-17 06:13:30.370928"
"12",1,"ID","Semarang","Thunderstorm","thunderstorm",28.96,28.96,28.96,34.42,1007,5.66,79,110.4203,-6.9932,"2025-03-17 06:13:31.371653"
"13",2,"ID","Semarang","Rain","light rain",28.96,28.96,28.96,34.42,1007,5.66,79,110.4203,-6.9932,"2025-03-17 06:13:31.371653"
"14",1,"PH","Solo","Clouds","overcast clouds",28.23,28.23,28.23,31.56,1009,6.56,73,120.9012,13.7469,"2025-03-17 06:13:31.776771"
"15",1,"ID","Yogyakarta","Clouds","overcast clouds",31.32,31.32,31.32,35.27,1006,1.05,59,110.3608,-7.7828,"2025-03-17 06:13:32.138802"
"16",1,"ID","Medan","Rain","light rain",32.02,32.02,32.02,39.02,1010,4.12,66,98.6667,3.5833,"2025-03-17 06:13:32.39146"
"17",1,"ID","Tebing Tinggi","Rain","light rain",30.2,30.2,30.2,34.79,1010,1.78,67,99.1623,3.3274,"2025-03-17 06:13:33.260922"
"18",1,"ID","Makassar","Rain","light rain",28.03,28.03,28.03,33.67,1007,1.54,89,119.4221,-5.14,"2025-03-17 06:13:34.189173"
"19",1,"ID","Jakarta","Rain","heavy intensity rain",29.6,29.6,29.96,33.44,1007,3.02,67,106.8451,-6.2146,"2025-03-17 06:13:34.568646"
"20",1,"ID","Tangerang","Rain","heavy intensity rain",29.95,29.59,29.95,33.99,1007,6.17,66,106.63,-6.1781,"2025-03-17 06:13:35.013959"
"21",1,"ID","Tangerang Selatan","Rain","heavy intensity rain",29.43,29.43,29.79,33.08,1007,6.17,67,106.7085,-6.2955,"2025-03-17 06:13:36.278522"
"22",1,"ID","Bogor","Clouds","broken clouds",27.04,27.04,30.17,28.84,1008,3.08,69,106.7892,-6.5944,"2025-03-17 06:13:36.519432"
"23",1,"ID","Depok","Thunderstorm","thunderstorm",31.13,27.55,31.14,37.34,1007,4.12,68,106.8186,-6.4,"2025-03-17 06:13:36.893588"
"24",2,"ID","Depok","Rain","moderate rain",31.13,27.55,31.14,37.34,1007,4.12,68,106.8186,-6.4,"2025-03-17 06:13:36.893588"
