"","X","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"1",1,"ID","Samarinda","Rain","moderate rain",29.88,29.88,29.88,34.29,1008,2.46,68,117.15,-0.5,"2024-07-22 08:11:31.731568"
"2",1,"ID","Balikpapan","Clouds","scattered clouds",28.55,28.55,28.55,35.32,1009,1.54,89,116.8289,-1.2675,"2024-07-22 08:11:32.366471"
"3",1,"ID","Bandar Lampung","Clouds","broken clouds",27.76,27.76,27.76,30.45,1010,3.81,72,105.258,-5.4254,"2024-07-22 08:11:32.979558"
"4",1,"ID","Metro","Clouds","few clouds",31.4,31.4,31.4,34.68,1009,3.52,56,105.3067,-5.1131,"2024-07-22 08:11:33.425695"
"5",1,"ID","Pringsewu","Clouds","broken clouds",30.72,30.72,30.72,34.26,1009,1.42,60,104.9744,-5.3582,"2024-07-22 08:11:33.902258"
"6",1,"ID","Palembang","Clouds","scattered clouds",33.05,33.05,33.05,37.93,1007,3.6,55,104.7458,-2.9167,"2024-07-22 08:11:34.46882"
"7",1,"ID","Surabaya","Clouds","few clouds",30.97,30.97,30.97,33.61,1010,6.17,55,112.7508,-7.2492,"2024-07-22 08:11:35.081702"
"8",1,"ID","Gresik","Clear","clear sky",30.95,30.95,30.95,30.71,1010,3.8,39,112.6561,-7.1539,"2024-07-22 08:11:35.642246"
"9",1,"ID","Sidoarjo","Clouds","few clouds",30.98,30.98,30.98,33.63,1010,6.17,55,112.7183,-7.4478,"2024-07-22 08:11:36.078592"
"10",1,"ID","Malang","Clouds","few clouds",28.71,28.71,28.71,29.64,1011,2.37,53,112.6304,-7.9797,"2024-07-22 08:11:36.493412"
"11",1,"ID","Probolinggo","Clear","clear sky",28.87,28.87,28.87,30.96,1011,3.68,61,113.2159,-7.7543,"2024-07-22 08:11:36.934542"
"12",1,"ID","Semarang","Clouds","scattered clouds",33.96,33.96,33.96,34.87,1009,4.12,38,110.4203,-6.9932,"2024-07-22 08:11:37.546739"
"13",1,"PH","Solo","Rain","heavy intensity rain",26.89,26.89,26.89,30.23,1005,7.79,88,120.9012,13.7469,"2024-07-22 08:11:37.888636"
"14",1,"ID","Yogyakarta","Clouds","overcast clouds",27.9,27.9,27.9,29.2,1011,4.25,59,110.3608,-7.7828,"2024-07-22 08:11:38.436454"
"15",1,"ID","Medan","Clouds","few clouds",33.02,33.02,33.02,40.02,1007,5.14,66,98.6667,3.5833,"2024-07-22 08:11:38.861079"
"16",1,"ID","Tebing Tinggi","Clouds","overcast clouds",29.99,29.99,29.99,36.99,1007,2.96,80,99.1623,3.3274,"2024-07-22 08:11:39.47748"
"17",1,"ID","Makassar","Clouds","few clouds",32.03,32.03,32.03,32.88,1009,2.57,43,119.4221,-5.14,"2024-07-22 08:11:39.949332"
"18",1,"ID","Jakarta","Haze","haze",33.31,31.61,34.49,40.31,1009,4.12,69,106.8451,-6.2146,"2024-07-22 08:11:40.470711"
"19",1,"ID","Tangerang","Clouds","few clouds",32.38,31.61,34.48,35.6,1009,4.12,52,106.63,-6.1781,"2024-07-22 08:11:41.001498"
"20",1,"ID","Tangerang Selatan","Clouds","few clouds",34.14,31.44,34.32,41.14,1009,4.12,68,106.7085,-6.2955,"2024-07-22 08:11:41.569251"
"21",1,"ID","Bogor","Clouds","few clouds",34,30.59,34.05,38.39,1010,1.5,50,106.7892,-6.5944,"2024-07-22 08:11:41.934081"
"22",1,"ID","Depok","Haze","haze",33,31.12,33.99,40,1009,4.12,70,106.8186,-6.4,"2024-07-22 08:11:42.285204"
"23",1,"ID","Bekasi","Haze","haze",32.81,31.59,34.46,38.36,1009,4.12,58,106.9896,-6.2349,"2024-07-22 08:11:42.902297"
"24",1,"ID","Manado","Clouds","few clouds",32.43,32.43,32.43,37.46,1008,6.17,58,124.8455,1.487,"2024-07-22 08:11:43.403715"
"25",1,"ID","Jayapura","Rain","light rain",26.66,26.66,26.66,26.66,1010,1.73,82,140.7,-2.5333,"2024-07-22 08:11:43.836326"
"26",1,"ID","Bandung","Clear","clear sky",29.9,29.9,30.43,30.75,1010,0.89,49,107.6186,-6.9039,"2024-07-22 08:11:44.316176"
"27",1,"ID","Pontianak","Clouds","scattered clouds",32.99,32.99,32.99,39.99,1006,2.57,62,109.3333,-0.0333,"2024-07-22 08:11:44.823393"
"28",1,"ID","Ambon City","Clouds","scattered clouds",26.6,25.08,26.6,26.6,1011,3.09,95,128.1814,-3.6954,"2024-07-22 08:11:45.204085"
"29",1,"ID","Bima","Clouds","overcast clouds",29.5,29.5,29.5,31.39,1011,2.88,57,118.7167,-8.4667,"2024-07-22 08:11:45.799781"
"30",1,"ID","Banjarmasin","Clouds","overcast clouds",32.08,32.08,32.08,39.08,1009,1.7,70,114.591,-3.3244,"2024-07-22 08:11:46.426189"
"31",1,"ID","Palu","Rain","light rain",27.48,27.48,27.48,32.85,1010,1.39,95,119.8707,-0.8917,"2024-07-22 08:11:47.022481"
"32",1,"ID","Kendari","Clouds","overcast clouds",26.59,26.59,26.59,26.59,1010,2.54,85,122.4989,-3.945,"2024-07-22 08:11:47.608639"
"33",1,"ID","Gorontalo","Clouds","broken clouds",28.72,28.72,28.72,32.47,1009,3.07,72,123.0595,0.5412,"2024-07-22 08:11:48.37943"
"34",1,"ID","Bitung","Clouds","broken clouds",32.47,32.47,32.47,39.47,1009,7.49,77,125.1824,1.4451,"2024-07-22 08:11:48.786997"
"35",1,"ID","Banda Aceh","Clouds","overcast clouds",31.51,31.51,31.51,37.41,1008,8.75,65,95.3222,5.5577,"2024-07-22 08:11:49.288989"
