"","X","negara","kota","kondisi","detail_kondisi","suhu","suhu_min","suhu_max","feel_like","pressure","wind_spd","humidity","lon","lat","time"
"1",1,"ID","Samarinda","Clouds","overcast clouds",28.8,28.8,28.8,35.69,1006,1.04,87,117.15,-0.5,"2025-04-16 08:13:31.065688"
"2",1,"ID","Balikpapan","Clouds","few clouds",30.55,30.55,30.55,37.55,1006,1.03,74,116.8289,-1.2675,"2025-04-16 08:13:31.423074"
"3",1,"ID","Bandar Lampung","Clouds","overcast clouds",30.64,30.64,30.64,36.1,1007,3.3,68,105.258,-5.4254,"2025-04-16 08:13:31.892588"
"4",1,"ID","Metro","Clouds","overcast clouds",30.24,30.24,30.24,36.15,1006,3.72,72,105.3067,-5.1131,"2025-04-16 08:13:32.322672"
"5",1,"ID","Pringsewu","Clouds","broken clouds",30.28,30.28,30.28,34.73,1007,3.94,66,104.9744,-5.3582,"2025-04-16 08:13:32.614812"
"6",1,"ID","Palembang","Clouds","scattered clouds",33.05,33.05,33.05,38.94,1006,3.09,58,104.7458,-2.9167,"2025-04-16 08:13:33.073862"
"7",1,"ID","Surabaya","Clouds","scattered clouds",30.57,28.97,30.57,37.57,1008,2.57,75,112.7508,-7.2492,"2025-04-16 08:13:33.610005"
"8",1,"ID","Gresik","Rain","light rain",30.55,28.95,30.55,37.55,1008,2.25,75,112.6561,-7.1539,"2025-04-16 08:13:34.073002"
"9",1,"ID","Sidoarjo","Clouds","scattered clouds",28.98,28.98,30.59,35.58,1007,2.57,84,112.7183,-7.4478,"2025-04-16 08:13:34.396093"
"10",1,"ID","Malang","Clouds","overcast clouds",30.41,30.41,30.41,37.41,1008,1.97,77,112.6304,-7.9797,"2025-04-16 08:13:34.817907"
"11",1,"ID","Probolinggo","Clouds","few clouds",30.37,30.37,30.37,36.77,1007,1.57,73,113.2159,-7.7543,"2025-04-16 08:13:35.261575"
"12",1,"ID","Semarang","Clouds","scattered clouds",30.96,30.96,32.53,37.49,1007,2.57,70,110.4203,-6.9932,"2025-04-16 08:13:35.748787"
"13",1,"PH","Solo","Clouds","scattered clouds",29.9,29.9,29.9,34.11,1008,10.39,67,120.9012,13.7469,"2025-04-16 08:13:36.278662"
"14",1,"ID","Yogyakarta","Clouds","broken clouds",30.43,30.43,30.43,34.35,1007,3.63,63,110.3608,-7.7828,"2025-04-16 08:13:36.595311"
"15",1,"ID","Medan","Clouds","scattered clouds",30.02,30.02,30.02,37.02,1008,6.17,79,98.6667,3.5833,"2025-04-16 08:13:36.848393"
"16",1,"ID","Tebing Tinggi","Clouds","overcast clouds",27.58,27.58,27.58,31.07,1008,2.03,80,99.1623,3.3274,"2025-04-16 08:13:37.427858"
"17",1,"ID","Makassar","Clouds","scattered clouds",31.03,31.03,31.03,38.03,1007,7.72,74,119.4221,-5.14,"2025-04-16 08:13:37.734866"
